STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,,LOCATION,,INCOME,,VARIABLE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BOL,,LMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COG,,LMI,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SLV,,LMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LSO,,LMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MDA,,LMI,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SWZ,,LMI,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UKR,,LMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,HUN,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MEX,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUR,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARG,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BLR,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGR,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,COL,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CRI,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,UMI,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CUB,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DOM,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ECU,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JAM,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MKD,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MUS,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PAN,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ROU,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,VEN,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SRB,,UMI,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SRB,,UMI,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,ESP,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,AUS,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,AUT,,AIC,,FC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,AUT,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,BEL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,BEL,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,NA,,CAN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,CZE,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,DNK,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,FIN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,FRA,,AIC,,RP,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,FRA,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,FRA,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,DEU,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,GRC,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,HUN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,ISL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,IRL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,ITA,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,JPN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,LUX,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,MEX,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,NLD,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,NZL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,NOR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,POL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,PRT,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,PRT,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SVK,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,ESP,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SWE,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,CHE,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,TUR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,NA,,USA,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,ARG,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,BLR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SA,,BTN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,BOL,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,BGR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,KHM,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,CHL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,COL,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,COG,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,CRI,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,HRV,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,CUB,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,CUB,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,CYP,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,PRK,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,DOM,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,ECU,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,SLV,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,EST,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,GMB,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,HTI,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,ISR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,JAM,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,KWT,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,LVA,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,LSO,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,LTU,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,MKD,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,MDG,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,MUS,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,MDA,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,MOZ,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,MMR,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,PAN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,ROU,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,RUS,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SVN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SVN,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,SWZ,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,TTO,,AIC,,SB,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,TTO,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,UKR,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,LAC,,VEN,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,ZWE,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SRB,,AIC,,RR,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,SRB,,AIC,,RC,,2014,,0,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,OMN,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,QAT,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,SAU,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,ARE,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SA,,AFG,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,AGO,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SA,,BGD,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,BEN,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,BFA,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,CAF,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,TCD,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,ETH,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,GNB,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,KEN,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,MWI,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,MMR,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SA,,NPL,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,NER,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,RWA,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,TZA,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,TGO,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,UGA,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,CIV,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,EGY,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SA,,IND,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,KGZ,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,MRT,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,PSE,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,PHL,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,SWZ,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,SYR,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,TLS,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ECA,,UZB,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,YEM,,LMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,DZA,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,BWA,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,EAP,,FJI,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,IRN,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,IRQ,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,JOR,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,LBN,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,LBY,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,SSA,,NAM,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,MENA,,TUN,,UMI,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AFG,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,DZA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AGO,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGD,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BEN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BWA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BFA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CIV,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,EGY,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,FJI,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IND,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,IRQ,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,JOR,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KGZ,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,LBY,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MWI,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MRT,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MMR,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NAM,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NPL,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NER,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PSE,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,OMN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,PHL,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,QAT,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,RWA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SAU,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SWZ,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SYR,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TZA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TLS,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TGO,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TUN,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UGA,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARE,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,UZB,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,YEM,,AIC,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,OMN,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,QAT,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,SAU,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ARE,,HIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AFG,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,AGO,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BGD,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BEN,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,BFA,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,CAF,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,TCD,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,ETH,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,GNB,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,KEN,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MWI,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,MMR,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2014(1.0),,I,ALL,,NPL,,LIN,,RR,,2014,,0.5913,,A,,,,,,,
